datetime,username,content,location,label,locations,sentiment,labels
2022-02-26 06:18:00+00:00,ArSunantoaris,"@P3nj3l4j4h_id @Penyuka_ombak Akhirnya mengerucut ke Ganjar Pranowo capresnya.
Iya kan pak ? @ganjarpranowo 
Iya dong masak kagak sih....
Ã°Å¸ËœÅ ",jakarta ,neutral,jakarta ,mengerucut ganjar pranowo capresnya iya iya masak kagak sih,neutral
2022-06-27 05:21:37+00:00,TemanUno15,"Tidak hanya sekedar meramaikan perlombaan, peserta juga turut mendeklarasikan Sandiaga Uno untuk sukses di pilpres 2024 dengan harapan mampu membangkitkan ekonomi masyarakat Indonesia.

#Temansandi #Sandiagauno #Sandiun",depok,positive,depok,sekedar meramaikan perlombaan peserta mendeklarasikan sandiaga uno sukses pilpres harapan membangkitkan ekonomi masyarakat indonesia,positive
2022-06-23 05:59:01+00:00,WajahPribumi22,"Hal ini sejalan dengan arahan Presiden Joko Widodo agar semua jajarannya dpt memberikan dukungan sepenuhnya terutama terkait anggaran, personel &amp; juga logistik kepemiluan untuk memastikan #Pemilu2024 berjalan baik dan berkualitas.
#DPRuntukNegeri
Terus mendengar aspirasi rakyat https://t.co/I0yMjLNvVu",bandung,neutral,bandung,sejalan arahan presiden joko widodo jajarannya dpt dukungan sepenuhnya terkait anggaran personel amp logistik kepemiluan berjalan berkualitas mendengar aspirasi rakyat,neutral
2022-01-31 00:13:02+00:00,sabaradi78,"@tempodotco Bismillah, @DPP_PPP berkoalisi dengan @PKSejahtera mendukung @aniesbaswedan untuk Presiden 2024. Yuk partai lain silahkan ikut bergabung.",jakarta,positive,jakarta,bismillah berkoalisi mendukung presiden yuk partai silahkan bergabung,positive
2022-02-28 23:07:26+00:00,yudiiswahiswah1,"@geloraco Jangan kwatir, masyalah Duit jika tdk ada, biar ditanggung oleh Partai2 pserta Pemilu.
Smua partai kudu urunan demi Pemilu 2024.
Dan pilpres kudu ditanggung msg2 capres.
Kita tahu, smakin byk partai, mk anggaran negara unt membiayai Pemilu smakin membengkak.
Jd Partai2 tahu dirio",jakarta,neutral,jakarta,kwatir masyalah duit tdk biar ditanggung partai pserta pemilu smua partai kudu urunan pemilu pilpres kudu ditanggung msg capres smakin byk partai mk anggaran negara unt membiayai pemilu smakin membengkak jd partai dirio,neutral
2022-11-27 00:48:05+00:00,agenmossad,"Pak @prabowo konsisten pada visi misi pertahanan yang pernah beliau sampaikan pada debat capres ketiga, Pilpres 2014. Ã°Å¸Â¤â€ https://t.co/MIyMTjNkrT",bandung,neutral,bandung,konsisten visi misi pertahanan beliau debat capres ketiga pilpres,neutral
2022-10-31 16:36:23+00:00,zhugeliang2024,"@NasDem @aniesbaswedan Usul, Bang @Surya_Paloh. Demi keadilan dan agar koalisi segera terbentuk, gimana kalau capres Anies didampingi 2 wapres? Wapres I dan Wapres II. Ini keren khan.... Ã°Å¸Â¤Â­", surabaya,neutral, surabaya,usul bang keadilan koalisi terbentuk gimana capres anies didampingi wapres wapres i wapres ii keren khan,neutral
2022-04-21 07:43:49+00:00,Dewianjani97,"Sudah cukup ya demonya
#aksimahasiswa #aksinasional #kelompokradikal #kelompokanarko #pemilu2024 https://t.co/9iv93QNlaX",bandung,neutral,bandung,ya demonya,neutral
2022-07-30 01:42:17+00:00,RizkiR4madani,"@ganjarpranowo Tanggapi FX Rudy Bawa Foto Dirinya ke Gunung Sinai: Didoakan Mosok TIdak Diamini. Aye Mah,  Langsung Aminin Pak..ðŸ¤²ðŸ»ðŸ¤²ðŸ»ðŸ™ðŸ» Insyaallah Dengan Ijin Allah Swt. Bapak Jdi Presiden Di 2024 Ini. Aamiin YRAðŸ¤²ðŸ»ðŸ¤²ðŸ»

Klik untuk baca:ðŸ‘‡ðŸ» https://t.co/JbURfMVq6U",depok,positive,depok,tanggapi fx rudy bawa foto gunung sinai didoakan mosok diamini aye mah langsung aminin insyaallah ijin allah swt jdi presiden aamiin yra klik baca,positive
2022-07-30 04:13:49+00:00,Yadi53055722,@GarudaBerdarah @ganjarpranowo Lagian Ganjar ga ada Potongan jadi Presiden...setahu saya Ganjar adalah Gubernur dg nol prestasi...kalau Bokep sya ga tau...apa bener hobi nonton Bokep? Eh... Idiologi Ganjar itu apa?,bandung ,negative,bandung ,ganjar ga potongan presidensetahu ganjar gubernur dg nol prestasikalau bokep sya ga tauapa bener hobi nonton bokep eh idiologi ganjar,negative
2022-02-27 22:23:21+00:00,Alimans24435271,"@bachrum_achmadi @jokowi Pak Jokowi biar istirahat sampai 2024 saja, cukup sudah untuk Beliau, biar tokoh lain yang dipilih oleh rakyat melalui pilpres jadi pemimpin 2024 _ 2029 agar sesuai konstitusi..",depok,neutral,depok,jokowi biar istirahat beliau biar tokoh dipilih rakyat pilpres pemimpin sesuai konstitusi,neutral
2022-03-30 03:21:51+00:00,AgusFew,@jokowi Mantaabbb Pak Jokowi ðŸ‘ Jaga kesehatan selalu PakðŸ™ Saya turut mendo'akan semoga 2024 mas Anies Baswedan @aniesbaswedan yg menggantikan Bapak sebagai presidenðŸ‘Œ Aamiin yaa Robbal alaamiin...ðŸ¤²,jakarta,positive,jakarta,mantaabbb jokowi jaga kesehatan mendoakan semoga mas anies baswedan yg menggantikan presiden aamiin yaa robbal alaamiin,positive
2022-07-31 23:46:23+00:00,Nefi35909270,@DokterTifa @jokowi @aniesbaswedan @ridwankamil Selama calon pemimpin itu tunduk dan patuh pada aturan Allah Subhaanahu Wa Ta'ala...saya pasti dukung dan pilih dia..siapapun orangnya...ðŸ’ªðŸ’ª,jakarta ,positive,jakarta ,calon pemimpin tunduk patuh aturan allah subhaanahu wa taalasaya dukung pilih diasiapapun orangnya,positive
2022-01-29 13:12:17+00:00,KoesnoYuwono,@ganjarpranowo Mantul iki Capres yg merakyat.,surabaya,positive,surabaya,mantul iki capres yg merakyat,positive
2022-10-31 05:53:12+00:00,tohir_extrem,"@trieva051 @ganjarpranowo @puanmaharani_ri loe kali yg stres,loe pikir anies udh resmi jadi capres tong,mikir loe koalisi juga blom ada ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£",tangerang,negative,tangerang,loe kali yg stres loe pikir anies udh resmi capres tong mikir loe koalisi blom,negative
2022-09-26 13:00:01+00:00,Iqbaltery1,"PDIP meyakini dan akan mendukung Puan Maharani untuk maju dalam pilpres 2024. Sukses terus deh buat Bu Puan, Puan Harapan Rakyat https://t.co/m9KJfrSSHL",bogor,positive,bogor,pdip mendukung puan maharani maju pilpres sukses deh bu puan puan harapan rakyat,positive
2022-09-30 22:59:41+00:00,The_Savior__,"Cuma mau ingatkan @aniesbaswedan saja. Walau anies suka bersilat lidah, omongannya gk bisa dipegang.

Jika Prabowo jd capres, anies gk bakal jd capres, katanya https://t.co/8kuHGqMEpi",jakarta,negative,jakarta,ingatkan anies suka bersilat lidah omongannya gk dipegang prabowo jd capres anies gk jd capres,negative
2023-01-30 23:17:41+00:00,TheBest97311628,@alexanderysq9 @MayaA62580468 @jokowi @ganjarpranowo Buktikan jgan sampai lo di bilng hoax nya tolol,jakarta,negative,jakarta,buktikan jgan lo bilng hoax nya tolol,negative
2022-05-24 10:40:52+00:00,Minietweets_,"Rakyat cerdas harus bisa menilai, bahwa era reformasi adalah momentum Indonesia untuk keluar dari kediktatoran dan jangan sampai fakta2 pilpres di Philipina terjadi pada pilpres 2024 yg membuat reformasi mandeg Krn antek orba berkuasa kembali.",jakarta,negative,jakarta,rakyat cerdas menilai era reformasi momentum indonesia kediktatoran fakta pilpres philipina pilpres yg reformasi mandeg krn antek orba berkuasa,negative
2022-02-27 01:38:07+00:00,jamalsi95195853,"Isu paling bodoh saat ini
1. Azan disandingkan dengan gonggongan anjing
2. Pilpres ditunda dari 2024 sampai semau mereka",malang,neutral,malang,isu bodoh azan disandingkan gonggongan anjing pilpres ditunda semau,neutral
2022-03-26 14:35:19+00:00,KrisnandiRuri,"@OposisiCerdas Pak @prabowo  butuh umat islam saat pencalonan Presiden dan menghianatinya....mana pembelaan anda pada saat umat islam, tokoh2 islam diobok - obok, dihina, diadu domba seperti sekarang ini",jakarta,negative,jakarta,butuh umat islam pencalonan presiden menghianatinyamana pembelaan umat islam tokoh islam diobok obok dihina diadu domba,negative
2022-12-31 07:57:18+00:00,rudyjatmiko,"@soonbrid19 @wulandari_erian @Dennysiregar7 @aniesbaswedan Dulu ada yang bilang: Jika jadi presiden, permasalahan Ã¢â‚¬Â¦Ã¢â‚¬Â¦ di jakarta akan lebih mudah diatasi. Ã¢ËœÂºÃ¯Â¸Â",jakarta,neutral,jakarta,bilang presiden permasalahan jakarta mudah diatasi,neutral
2022-08-31 09:51:45+00:00,kimimaki,"@FerdinandHutah4 @aniesbaswedan Alhamdulillah sejak dipimpin pak @aniesbaswedan Jakarta jadi bebas banjir... Maksudnya banjir bebas datang kapan saja, termasuk pas musim kemarau...
Semoga bisa menjadi presiden ke 2024",jakarta,negative,jakarta,alhamdulillah dipimpin jakarta bebas banjir maksudnya banjir bebas pas musim kemarau semoga presiden,negative
2022-08-29 23:12:44+00:00,PipinIhsan,"@FerdinandHutah4 @ganjarpranowo Dari sisi komunikasi politik.,ekonomi., sosial dan budaya hrus dimatangkan baik ditingkat global, nasional dan lokalitas. 

Fenomena ""@aniesbaswedan Presiden ðŸ‡®ðŸ‡© "" menggema krn masyarakat bisa menilai mana yg mampu dan yg ngak mampu menjadi membangun Bangsa dan negara. Anis bisaðŸ‡®ðŸ‡©", jakarta,positive, jakarta,sisi komunikasi politik ekonomi sosial budaya hrus dimatangkan ditingkat global nasional lokalitas fenomena presiden menggema krn masyarakat menilai yg yg ngak membangun bangsa negara anis,positive
2022-02-27 14:21:45+00:00,Jay11532293,"@KakekHalal @ganjarpranowo Kalau ada wacana tambah masa jabatan bagaimana???
Apakah 2024 Ganjar ada peluang jadi capres??",jakarta,neutral,jakarta,wacana jabatan ganjar peluang capres,neutral
2022-06-29 14:02:25+00:00,KaredokLeunca__,"Balik kanan dulu ke urusan Politik ah,
@Prabowo masih mau nyapreskah?
Apes..bakalan jadi Capres Abadi,apa sebab?Krn masih pelihara dukun gembul @FadlizonðŸ˜‚
Eehh...ada pawang kutu berjanggut yang lagi stress kejedot umbul2,ciaaann dechðŸ˜…
@ganjarpranowo keknya yg bernasib baikðŸ‡®ðŸ‡©",yogyakarta,negative,yogyakarta,kanan urusan politik ah nyapreskah apesbakalan capres abadi sebabkrn pelihara dukun gembul eehhada pawang kutu berjanggut stress kejedot umbul ciaaann dech keknya yg bernasib,negative
2022-06-30 23:55:55+00:00,anies_RI1_2024,Pak @aniesbaswedan sebaiknya mendirikan partai lalu mencalonkan diri sebagai Presiden RI.,bandung,positive,bandung,mendirikan partai mencalonkan presiden ri,positive
2022-05-28 04:52:28+00:00,TrikoraDwikora,"@galery_ahy Semoga pada waktu Pilpres Anies-AHY memperoleh suara diatas 55% bila dilakukan secara jujur-adil-transparan !
InshaAllah !",tangerang,positive,tangerang,semoga pilpres anies ahy memperoleh suara diatas jujur adil transparan inshaallah,positive
2022-07-31 07:35:55+00:00,Astra_Abadi,"Achtung!  Achtung! 
Selama anak perempuan @aniesbaswedan tidak berhijab,  saya tidak akan dukung Anies sebagai capres. 
Cc. @SAHABATAnies1 @aniesfor2024 @fahiraidris @tifsembiring",jakarta ,negative,jakarta ,achtung achtung anak perempuan berhijab dukung anies capres cc,negative
2022-12-30 10:49:57+00:00,BangsaAbah,@Bams27735590 Tanda-tanda mau Pilpres.. Bener ga bro @prabowo @Gerindra @Dahnilanzar,bandung,neutral,bandung,tanda tanda pilpres bener ga bro,neutral
2022-08-31 15:39:42+00:00,maulanafauzi532,@FerdinandHutah4 @aniesbaswedan Insyalloh pak anis maju jadi presiden indonesia,jakarta,positive,jakarta,insyalloh anis maju presiden indonesia,positive
2022-07-19 19:22:13+00:00,indonebang,"Fungsi Presidential Threshold salah satunya adalah menstabilkan pemerintahan presiden
#presidentialthreshold #pemilu2024 #pilpres2024 https://t.co/v6C2lyfk4A",jakarta,neutral,jakarta,fungsi presidential threshold salah satunya menstabilkan pemerintahan presiden,neutral
2022-07-31 03:56:29+00:00,alfanrahadi,"@Fikri_Prianton @bagastama27 @ajie_setiawan @mouldie_sep @aniesbaswedan tapi untuk pilihan kita lihat saja kontestasi ya nanti. semoga yang amanat yang menang. saya malah jagoin orang yang ga akan mau jadi presiden, pak gita wirjawan.",malang,positive,malang,pilihan lihat kontestasi ya semoga amanat menang jagoin orang ga presiden gita wirjawan,positive
2022-06-30 08:21:38+00:00,muji_haryaka,"@MrsRachelIn @Among79 @aniesbaswedan Gini mau jadi PRESIDEN rakyatnya di bikin ribet....ada istilah KENAPA DI BIKIN MUDAH, KALAU BISA DI BIKIN RIBET ....nasip........rakyat",jakarta,negative,jakarta,gini presiden rakyatnya bikin ribetada istilah bikin mudah bikin ribet nasiprakyat,negative
2022-11-30 14:12:40+00:00,Syarman59,@detikcom Heboh #RambutPutih menunjukkan kekuatan politik Jokowi dalam Pilpres 2024,jakarta,neutral,jakarta,heboh kekuatan politik jokowi pilpres,neutral
2022-03-31 01:50:32+00:00,si_heulang,Relawan untuk @ridwankamil semakin bertambah memberikan dukungan.semoga saja ini jafi sebuah doa dari masyarakat untuk menguatkan dukungan di pilpres 2024,bogor,positive,bogor,relawan bertambah dukungansemoga jafi doa masyarakat menguatkan dukungan pilpres,positive
2022-08-30 11:54:19+00:00,sejahterahman,"@trisnowidibagus @Mdy_Asmara1701 @aniesbaswedan @ganjarpranowo ðŸ˜‚ðŸ˜‚ðŸ˜‚ nggak risih ya ""mainnya"" rasis2 gini...
Cucu Pahlawan Nasional bro... ðŸ‘ðŸ‘ðŸ¤ ðŸ¥³

#2024AniesPresiden",bandung,negative,bandung,nggak risih ya mainnya rasis gini cucu pahlawan nasional bro,negative
2022-07-31 23:37:37+00:00,RizkiR4madani,"Kawula Muda Jateng Deklarasikan Dukungan Untuk Ganjar-Sandi di 2024 Sape Aje Dah..Yg Dampingin, Yg Penting Kan Presiden Nya Pak @ganjarpranowo  https://t.co/zz88KRz28m",depok,positive,depok,kawula muda jateng deklarasikan dukungan ganjar sandi sape aje dahyg dampingin yg presiden nya,positive
2022-01-26 08:20:42+00:00,Bawaslu_malang,"Masa depan bangsa kita ada di tangan Sahabat, loh. Bersama kita jaga Pemilu, jaga demokrasi, dan kita wujudkan keadilan Pemilu. Salam awas! 

#Pemilu2024
#Pilkada2024", malang,neutral, malang,bangsa tangan sahabat loh jaga pemilu jaga demokrasi wujudkan keadilan pemilu salam awas,neutral
2022-08-30 00:22:47+00:00,fahirafee,@GanjaranApps @ganjarpranowo Pak Ganjar merupakan sosok yang baik dan merakyat. Semoga jalannya mulus menuju pilpres.,jakarta,positive,jakarta,ganjar sosok merakyat semoga jalannya mulus pilpres,positive
2022-04-25 04:43:16+00:00,moeslim_choice,"Tinjau Lokasi Kebakaran di Pasar Gembrong, Anies Diteriaki ''Calon Presiden''

#Anies #AniesBaswedan #PemiluSerentak2024 Polri Andika Rossa

https://t.co/htbefkQ3lt",jakarta,neutral,jakarta,tinjau lokasi kebakaran pasar gembrong anies diteriaki calon presiden polri andika rossa,neutral
2022-12-30 00:50:36+00:00,BurhanHakim9,"Semua baraninya dibelakang layar, @aniesbaswedan @ganjarpranowo @prabowo buat semua Capres jangan ngerahkan masa saja.Duduk bersama debatkan visi misi kedepan,jangan kayak anak TK cari teman saja",jakarta,neutral,jakarta,baraninya dibelakang layar capres ngerahkan sajaduduk debatkan visi misi kedepan kayak anak tk cari teman,neutral
2023-01-29 03:05:30+00:00,fiqzhoe,"@ch_chotimah2 @ganjarpranowo @aniesbaswedan Gw bukan fans anis.tapi makin lama liat kelakuan ketololan pendukung ganjar,suka fitnah adu domba.jadi gerah juga.ok kalau gitu gw ngga jadi golput.",bandung,negative,bandung,gw fans anistapi liat kelakuan ketololan pendukung ganjar suka fitnah adu dombajadi gerah jugaok gitu gw ngga golput,negative
2022-05-29 11:20:48+00:00,WongJow48501736,"@Adihoho29 @Ruwahel @jokowi @provjateng @TvJateng @ganjarpranowo @UndipSemarang Emang kenapa.. Apa. Presiden menunjuk langsung agar anaknya jadi gubernur. 
Terus adakah bukti dari keluarga presiden korupsi.. Apakah ada proyek mangkrak. Be smart tikus.",yogyakarta,negative,yogyakarta,emang presiden langsung anaknya gubernur adakah bukti keluarga presiden korupsi proyek mangkrak be smart tikus,negative
2022-05-31 13:19:57+00:00,AdrieMuhammad,"Gubernur yg tdk pernah mndptkan  WTP saja bisa jadi Presiden bgmn dg Gubernur yg TIAP tahun sllu panen WTP tentunya akan smakin berpeluang besar krn WTP mrpkan barometer seorg Pemimpin dlm mengelola keuangan negara.
@aniesbaswedan mmg OK !", jakarta,positive, jakarta,gubernur yg tdk mndptkan wtp presiden bgmn dg gubernur yg sllu panen wtp smakin berpeluang krn wtp mrpkan barometer seorg pemimpin dlm mengelola keuangan negara mmg ok,positive
2022-01-27 13:57:20+00:00,_53NN0_,Pak @prabowo Nyapres adalah hak semua warga negara bisa nyapres. Sebaiknya Pak Prabowo jangan nafsu ikut nyapres yg ke empat kalinya. Jadilah bapak Bangsa sebagai negarawan cukup jadi Penasehat Presiden saja.,bandung,negative,bandung,nyapres hak warga negara nyapres prabowo nafsu nyapres yg kalinya bangsa negarawan penasehat presiden,negative
2023-01-31 10:50:20+00:00,hasfirmansyah,@PolJokesID Semoga Pilpres besok tidak terasa seperti Pilgub Jakarta yang penuh dengan isu SARA.,jakarta,positive,jakarta,semoga pilpres besok pilgub jakarta penuh isu sara,positive
2022-07-29 14:24:26+00:00,TheDarkJohn,@kelapabonsai1 @prabowo Butuh sosok yg harus memecah belah suara pada setiap pemilu..agar tidak terkonsentrasi ke kontestan unggulan.,depok,neutral,depok,butuh sosok yg memecah belah suara pemiluagar terkonsentrasi kontestan unggulan,neutral
2022-03-31 07:19:26+00:00,Kurniaw53369919,#2024Gantian pak @ganjarpranowo yang memimpin indonesia setelah masa jabatan Bapak Presiden @jokowi berakhir.,bandung,positive,bandung,memimpin indonesia jabatan presiden,positive
2022-01-29 08:31:56+00:00,stellaayubi,"@kitabersatupadu @ridwankamil Optimis kang, saya mendukung kang emil di pilpres 2024",semarang,positive,semarang,optimis kang mendukung kang emil pilpres,positive
2022-11-27 12:41:56+00:00,RusmawandiBint4,@TsamaraDKI Barangkali inilah salah satu dari adanya Rakyat memilih secara Langsung atas Pilpres dkk. Semoga hak rakyat ini tetap ada terus di NKRI., jakarta,positive, jakarta,barangkali salah rakyat memilih langsung pilpres dkk semoga hak rakyat nkri,positive
2022-05-24 12:39:55+00:00,nannsskuyy,Sandiaga uno with ganjar sepertinya auto win as double combo #pemilu2024,jakarta,positive,jakarta,sandiaga uno with ganjar auto win as double combo,positive
2022-11-30 12:35:25+00:00,ManafSamuel,"@ardhani83 @DKIJakarta @aniesbaswedan itu manusia maniak psikopat wan bacot kibul bahaya itu kalo jadi presiden.
bisa amburadul semua tatanan negara ini.ðŸ¤¦", surabaya,negative, surabaya,manusia maniak psikopat wan bacot kibul bahaya kalo presiden amburadul tatanan negara,negative
2022-08-29 01:47:23+00:00,CerishIva,@Dadungkawuk41 @Aryprasetyo85 @puanmaharani_ri @ganjarpranowo Emang ada presiden yg hanya di pilih pemilih partai nya aja???  Lagian tanpa pdip pak ganjar juga belum tentu seperti ini...,yogyakarta,negative,yogyakarta,emang presiden yg pilih pemilih partai nya aja pdip ganjar,negative
2022-01-26 07:17:11+00:00,vintenas,"@ganjarpranowo Dasar mental garong, gak bayar royalty ke Black Pink.. hak cipta org disikat.. Terus mau jadi presiden??? Wtf!!!",jakarta ,negative,jakarta ,dasar mental garong gak bayar royalty black pink hak cipta org disikat presiden wtf,negative
2022-02-26 00:23:30+00:00,_ikhwanyan,"Usulan masa kerja Presiden diperpanjang adalah hal yg mengada-ngada. Mau jadi apa demokrasi kita klo ruang demokrasi itu sendiri ditutup oleh mereka yang katanya sangat pancasilais dan tak radikal.

Setujukah kmu masa kerja @jokowi diperpanjang ? 
#Pemilu2024
#Pemilu2024",bekasi,negative,bekasi,usulan kerja presiden diperpanjang yg mengada ngada demokrasi klo ruang demokrasi ditutup pancasilais radikal setujukah kmu kerja diperpanjang,negative
