datetime,username,content,location,label
2022-05-29 11:20:48+00:00,WongJow48501736,"@Adihoho29 @Ruwahel @jokowi @provjateng @TvJateng @ganjarpranowo @UndipSemarang Emang kenapa.. Apa. Presiden menunjuk langsung agar anaknya jadi gubernur. 
Terus adakah bukti dari keluarga presiden korupsi.. Apakah ada proyek mangkrak. Be smart tikus.","Yogyakarta, Indonesia",negative
2022-05-31 13:19:57+00:00,AdrieMuhammad,"Gubernur yg tdk pernah mndptkan  WTP saja bisa jadi Presiden bgmn dg Gubernur yg TIAP tahun sllu panen WTP tentunya akan smakin berpeluang besar krn WTP mrpkan barometer seorg Pemimpin dlm mengelola keuangan negara.
@aniesbaswedan mmg OK !","DKI Jakarta, Indonesia",positive
2022-01-27 13:57:20+00:00,_53NN0_,Pak @prabowo Nyapres adalah hak semua warga negara bisa nyapres. Sebaiknya Pak Prabowo jangan nafsu ikut nyapres yg ke empat kalinya. Jadilah bapak Bangsa sebagai negarawan cukup jadi Penasehat Presiden saja.,"Bandung, Jawa Barat",negative
2023-01-31 10:50:20+00:00,hasfirmansyah,@PolJokesID Semoga Pilpres besok tidak terasa seperti Pilgub Jakarta yang penuh dengan isu SARA.,Jakarta,positive
2022-07-29 14:24:26+00:00,TheDarkJohn,@kelapabonsai1 @prabowo Butuh sosok yg harus memecah belah suara pada setiap pemilu..agar tidak terkonsentrasi ke kontestan unggulan.,Depok,neutral
2022-03-31 07:19:26+00:00,Kurniaw53369919,#2024Gantian pak @ganjarpranowo yang memimpin indonesia setelah masa jabatan Bapak Presiden @jokowi berakhir.,Bandung,positive
2022-01-29 08:31:56+00:00,stellaayubi,"@kitabersatupadu @ridwankamil Optimis kang, saya mendukung kang emil di pilpres 2024","Semarang, Jawa Tengah",positive
2022-11-27 12:41:56+00:00,RusmawandiBint4,@TsamaraDKI Barangkali inilah salah satu dari adanya Rakyat memilih secara Langsung atas Pilpres dkk. Semoga hak rakyat ini tetap ada terus di NKRI.,"DKI Jakarta, Indonesia",positive
2022-05-24 12:39:55+00:00,nannsskuyy,Sandiaga uno with ganjar sepertinya auto win as double combo #pemilu2024,"Jakarta, Indonesia",positive
2022-11-30 12:35:25+00:00,ManafSamuel,"@ardhani83 @DKIJakarta @aniesbaswedan itu manusia maniak psikopat wan bacot kibul bahaya itu kalo jadi presiden.
bisa amburadul semua tatanan negara ini.ðŸ¤¦","Kota Surabaya, Jawa Timur",negative
2022-08-29 01:47:23+00:00,CerishIva,@Dadungkawuk41 @Aryprasetyo85 @puanmaharani_ri @ganjarpranowo Emang ada presiden yg hanya di pilih pemilih partai nya aja???  Lagian tanpa pdip pak ganjar juga belum tentu seperti ini...,"Yogyakarta, Indonesia",negative
2022-01-26 07:17:11+00:00,vintenas,"@ganjarpranowo Dasar mental garong, gak bayar royalty ke Black Pink.. hak cipta org disikat.. Terus mau jadi presiden??? Wtf!!!","Jakarta Selatan, DKI Jakarta",negative
2022-02-26 00:23:30+00:00,_ikhwanyan,"Usulan masa kerja Presiden diperpanjang adalah hal yg mengada-ngada. Mau jadi apa demokrasi kita klo ruang demokrasi itu sendiri ditutup oleh mereka yang katanya sangat pancasilais dan tak radikal.

Setujukah kmu masa kerja @jokowi diperpanjang ? 
#Pemilu2024
#Pemilu2024","Bekasi, West Java",negative
2022-08-31 10:16:25+00:00,PurwoHutomo,"@Alexander_6890 @FerdinandHutah4 @aniesbaswedan Iya dukung kan, presiden ke 2024 https://t.co/HI0aVTAeaA","Yogyakarta, Indonesia",positive
2022-12-31 02:49:03+00:00,Lembayung071,@aniesbaswedan dibutuhkan mungkin iya tp kapasitas hanya sebagai akademis sesuai kapasitas k ahlianny kl jadi Presiden biar yang lain nga bakal sanggup ....,"DKI Jakarta, Indonesia",neutral
2022-09-30 07:05:11+00:00,Alex0707_,"@MrsRachelIn @ganjarpranowo @PDI_Perjuangan Terlalu patriarki dan feodalism. Memang negara ini punya nenek moyangnya. Boleh jadi anak mantan presiden, cucu dari proklamtor bangsa, tapi ingat, filosofi cina, keturunan pertama membangun, keturunan kedua mengembangkan dan yg ketiga menghabiskan/menghancurkan. Awas!!","Bandung, Jawa Barat",negative
2022-07-31 23:43:12+00:00,Momonsimomon,"@machbeach @FananieZamri @bangkujai @ChusnulCh__ @ganjarpranowo @aniesbaswedan @sahabatganjar @Relawananies @mprgoid sekaligus menetapkan visi misi &amp; program presiden terpilih menjadi GBHN. Anggaran pilpres &amp; pilkada dialihkan menjadi bonus partai yg calegnya melenggang ke senayan sbg ganti biaya kampanye yg relawan keluarkan. 
BagiÃ‚Â² sembako sama dgn sindir presiden @jokowi &amp; @PDI_Perjuangan Ã°Å¸â€˜â€¡","DKI Jakarta, Indonesia",neutral
2022-09-30 20:31:32+00:00,WatanabeAndrew,"@Tita83079013 @aniesbaswedan Manusia pendatang yg  jiwa hatinya tidak untuk Indonesia tapi untuk Palestina, tapi napsu besar mau jadi presiden Indonesia, ini sungguh tidak waras  !!! 
Tapi yang lebih tidak waras lagi, para Pribumi lokal yang mendukung dia untuk maju Pilpres 2024 ini
Indonesia budak arab",Jakarta,negative
2023-01-31 04:53:31+00:00,Opini_Vaath,"Pak @prabowo saya baca Paradoks Indonesia. Dan saya pikir, bapak punya pikiran untuk maju di Pilpres 2024. Karena gagasan dan ide yang bapak tulis perihal ekonomi, sangat relevan dalam rangka memperbaiki ekonomi Indonesia. Mohon kiranya bapak menegur kader bapak ini.",Jakarta Timur ,neutral
2022-04-30 18:59:03+00:00,apodayak,"Lucu juga ya, @aniesbaswedan yg kebelet jadi Presiden, tapi pendukung @ganjarpranowo yg kepanasan. Berarti fix ya, peluang Anies jadi Presiden lebih besar drpd Ganjar","Surabaya, Jawa Timur",negative
2022-07-27 09:11:32+00:00,masdar_yanto,@kangbaridin_ Semoga setelah pilpres 2024 dimenangkan oleh Anis Baswedan dan dalam menata Indonesia lebih baik dan profesional berdasarkan integritas dan komitmen ke arah yang lebih baik. Dalam hal ini masalah kepolisian dipilih seorang Kapolri yang berintegritas dan berakhlak serta berwibawa,Jakarta,positive
2022-07-27 23:28:57+00:00,DenieHilman,"@marlina_idha Masya Alloh ..., Semoga berjalan lancar dan sukses menjadi pemimpin NKRI di PilPres 2024...aamiinðŸ¤²ðŸ¤²","Depok, Jawa Barat",positive
2022-07-25 02:00:01+00:00,listiani_frida,Mandat politik Mega ke Puan untuk persiaapan diri di Pilpres. Semoga kedepannya bisa memimpin dg baik. Puan Pemimpin Berpengalaman https://t.co/31uppHBaDk,Semarang,positive
2022-01-31 09:50:45+00:00,And12Luqman,"Baru ini Sosok Penerus Bapak Joko Widodo, 
Semoga Pilpres 2024 menjadi Presiden ke-8 Pengganti Bapak Joko Widodo. 
Bersikan Indonesia dari Mental Korupsi,  Kerja.... Kerja.... Kerja....",Bandung,positive
2022-07-24 14:42:14+00:00,eddy_widodo165,@MARQUEZ__93 Semoga makin membuka mata elite PDIP...bahwa kadernya memang disukai oleh  rakyat  dan layak untuk dimajukan dalam pilpres 2024..,"Surabaya, Jawa Timur",positive
2022-07-31 18:01:56+00:00,aswinsuharsono,"Absurd.. Apa hubungannya pakai jilbab dengan menang pilpres? Anak-anaknya SBY gak pernah sekalipun pakai jilbab, tapi beliau terpilih 2 periode.",Malang,neutral
2022-06-30 05:28:22+00:00,RFauzy5,"@Nikmatu83051659 Insyaa Allah, Kalau Presiden Indonesia nya @aniesbaswedan , Negara kita akan kembali Bersatu, Adil Makmur dan Sejahtera. Indonesia Bertaqwa.","Bogor, West Java",positive
2022-02-22 17:26:47+00:00,ioneinoe,"@ganjarpranowo Pak Ganjar, kalau bapak diamanatkan jd presiden, Papua Barat mesti ditolong khusus. SDM Papua aslinya masih yg sangat lemah-beda dg Papua- .Mereka tdk berdaya dr gerogotan penyakit internal namun sekaligus ada tekanan masif eksternal dg hegemoni uang, politik dan budaya.",yogyakarta,neutral
2022-03-31 03:55:07+00:00,Ikrom42594192,"@marlina_idha Ya,
Semoga bpk @aniesbaswedan terus menggetarkan Hati Nurani di Seantero Nusantara utk mendukung beliau sbg Presiden RI 2024 nanti.ðŸ¤²","Kota Surabaya, Jawa Timur",positive
2022-04-25 13:05:11+00:00,musashi_masabi,"Jika Nasionalis pecah jadi dua, jadi kelompok @ganjarpranowo dan kelompok @prabowo , maka capres ke 3 agak melenggang mudah.. 

@Gerindra dan @PDI_Perjuangan akan gigit jari selama 5 tahun berikutnya.. 

Ayo bersatu demi Indonesia Ã°Å¸â€¡Â®Ã°Å¸â€¡Â©","Kota Semarang, Indonesia",neutral
2022-06-24 09:49:19+00:00,Lilcomons,"Kinerja @erickthohir sebelum menjabat maupun setelah menjabat menjadi Menteri memang terbukti sukses, apa yg dipercayakan padanya selalu berhasil, dengan itu Erick Thohir mampu mendongkrak elektabilitas pasangan dlm berbagai skenario simulasi Pilpres 2024. 

#BangkitBersamaET https://t.co/ucoCR7655E",Yogyakarta,positive
2022-06-29 12:22:52+00:00,aryobimmo,Pak @mohmahfudmd selalu didamba oleh @psi_id untuk menjadi salah satu kandidat yang ikut kontestansi Pilpres. Sosok komplit dan diyakini tahu persis visi Jokowi untuk NKRI. Lawan debat yang berat bagi capres lain. Semoga banyak dukungan dan beliau berkenan untuk turun gelanggang. https://t.co/7kEAn1QbZB,"Jakarta Selatan, DKI Jakarta",positive
2022-01-30 04:45:56+00:00,Aryprasetyo85,"#SahabatGanjar terus mendukung @ganjarpranowo maju Pilpres 2024

Kami dari arus bawah akan terus melangkah, mendengarkan dan kemudian mengakomodir agar masyarakat yang mencintai serta berharap Bapak Ganjar menjadi presiden betul-betul dapat terealisasi
https://t.co/u60V5ohAuR","Jakarta Pusat, DKI Jakarta",positive
2022-11-30 16:08:12+00:00,judichung1,@regar_0p0sisi @aniesbaswedan prabowo presiden...para kader menjawab Aminn....oposisipun keceewa,Jakarta,neutral
2023-01-31 16:33:52+00:00,khojan_x_x,"@ch_chotimah2 @aniesbaswedan @ganjarpranowo Bungul @ch_chotimah2  ngeHOAX lagi

Gaya2an @ganjarpranowo di daulat jd tokoh memperbaiki kwalitas pendidikan

Lawong angka putus sekolah di jateng aja tinggi 45.000/th,sok ngomongin mutu,,prettt

Ganjar gak ada prestasi kok di banggain,koplak

https://t.co/bdyNad12xC",Bandung,negative
2022-07-24 10:34:14+00:00,MusuhMisuh,@PartaiSocmed @susipudjiastuti please semoga Bu Susi bisa maju di pilpres 2024,"Kota Malang, Jawa Timur",positive
2022-05-10 07:27:38+00:00,novihardians,"Hebat juga mesin buzzer nya organisasi dan PARPOL berbasis AGAMA, yang menekan kontennya Om #DeddyCorbuzier dan Ragil bertema #LGBT. Ragil juga sih nyenggol salah satu Pageant daerah dan pengungsi timteng di #Germany.. Politik oh politik... #BentarLagi #Pemilu2024 ðŸ¤£ðŸ¤£",Jakarta,negative
2022-02-23 09:37:53+00:00,zulfanain,"@AruziMunthe @SugiantoSugi9 @CNNIndonesia @ganjarpranowo Setuju,biar ganjar capres asal pak anis pres nya",Bandung,negative
2022-02-27 23:42:03+00:00,ArshakaPratama,Partai politik ini sangat tidak relevan klw bilang pemilu ditunda silahkan saja kalian tunda sendiri jangan ikut pilpres di 2024 jangan mengganggu konstitusional...jangan haus kekuasaan karna ingin melanggarnya..,Jakarta,neutral
2022-01-18 08:34:14+00:00,Calvinrudolph,"Politik Indonesia ini akan bertransformasi menjadi digital politic. Tentu battlefield nya pilpres 2024 itu adalah media digital atau social media, jadi sadarilah wahai para capres &amp; cawapres 2024 jgn pasang baliho yg gede2 dipinggir jalan, gak guna!","Kota Surabaya, Jawa Timur",neutral
2022-04-29 23:58:37+00:00,aris_pakgentong,@Mdy_Asmara1701 Mohon maaf saya ngg dulu...krn blm yakin dia maju apa tdk...u pilpres 2024..saya nunggu siapa saja calon u 2024 siapa tahu ada yg lain   ..jadi kita tu ggu saja pilihan yg lain..u pembanding . maaf Ã°Å¸â„¢ÂÃ°Å¸â„¢ÂÃ°Å¸â„¢Â,Jakarta,neutral
2023-01-29 11:38:43+00:00,babikampunq,"@ganjarpranowo Kesian ya, cuma modal pencitraan kosong ini saja... ,""",Malang,negative
2022-02-28 10:05:53+00:00,E_PURNOMO,"Joss pak @ganjarpranowo 
Penerus terbaik Presiden @jokowi",Jakarta,positive
2022-09-29 03:25:45+00:00,Zanzia6,"@ChusnulCh__ @ganjarpranowo Hampir tiap hari ada deklarasi,dukungan, bagi-bagi sembako,kalo kata BuzzeRp cebong penggembira penguasa ini masuk pelanggaran pemilu nggak ya?terus itu emangnya nggak butuh dana ya?dananya darimana,dari siapa? mungkin @ChusnulCh__ bisa jawab,kalo nggak ada yg usung,rugi besar.",Bandung,neutral
2022-08-31 21:34:04+00:00,hendraalbantan,@Alexander_6890 @FerdinandHutah4 @aniesbaswedan halusinasi tinggi punya partai aza tdk gmn bs jdi presiden.... haaaaaaaaaa... haaaaaaaaaa.... haaaaaaaaaa,Tangerang,negative
2022-12-31 19:09:34+00:00,TarunaAdjie1,@Hasbil_Lbs Semoga Demokrat di 2023 makin mantap dan tetap semangat dlm konsolidasinya demi kemenangan di 2024. Rakyat menyakini bahwa Demokrat di 2024 akan memenangkan Pemilu dan memenangkan Pilpres. Saya bukan anggota dan bukan simpatisan Demokrat ataupun simpatisan partai lainnya.,Tangerang,positive
2022-05-28 22:43:36+00:00,Ahmad41400773,"@emerson_yuntho @LFC @prabowo Pengen banget nagih janji dari orng2 yg bertopeng kadrun saat pemilu..
1. Janji gak akan import
2. Janji gk akan nambah utang
3. Janji gk akan bagi2 kekuasaan
4. Janji ekonomi diatas 7%
5. Janji 11 rb tril.
6. Janji harga2 murah
7. Janji asemca
8. Kangen di demo","DKI Jakarta, Indonesia",negative
2022-09-30 07:31:01+00:00,arwidodo,Lah satu aspek kenegaraan yang harus segera dibenahi Pak @aniesBaswedan ketika terpilih menjadi Presiden RI periode 2024-2029 adalah membereskan SDM para pejabat negara khususnya para penegak hukum,Bekasi,neutral
2023-01-31 09:49:42+00:00,Chaves1305,"Belum jadi Presiden aja Pak @prabowo sudah banyak sekali membantu masyarakat, blm lg yg ga ketauan bantunya diminta off the record. #Gerindra #2024prabowopresiden #gerindramenang #indonesiamaju #adilmakmur #indonesiaraya #prabowobaik  ðŸ‡²ðŸ‡¨ https://t.co/aK1qJ4UCiy",Jakarta,positive
2022-03-01 02:17:18+00:00,rudzeemailz,"jangan Pemilu yang ditunda, tapi perangnya yang ditunda.. #StopWar #pemilu2024","Tangerang, Indonesia",neutral
2022-12-31 07:55:36+00:00,ariwachid_id,"Pencapresan Bapak @Prabowo Subianto bukan karena Ketum Gerindra itu mencalonkan diri, namun memang karena kehendak seluruh kader Partai @Gerindra yang ingin mencalonkan Beliau sebagai orang nomor satu di Indonesia.

#GerindraJateng #GerindraJawaTengah https://t.co/haN1PL1Den",Jakarta,neutral
2022-10-30 17:05:43+00:00,isma_ismadi,"@Gerindra @prabowo @DPP_PKB Mimin dari saya dah cukup ya,,dah 2 x saya pilih,,sekarang giliran kasih kesempata yg lain ya mimin,moga2 pak ps jdi clon presiden...",Malang,positive
2022-09-29 10:54:43+00:00,gepenk666,"@Dahnilanzar @prabowo Belum ada pilihan lain, selain Pak Anies buat 2024. Karena beliau yang jujur kerja selesaikan masa kerjanya dan memenuhi janji kampanyenya.",Bandung,neutral
2022-06-14 15:22:20+00:00,FachrulRazie2,"Tahapan Pemilu 2024 dimulai hari ini
#Pemilu2024 https://t.co/HarACVWhvC",Tangerang,neutral
2022-07-31 13:15:58+00:00,BuzzDrun,ternyata @aniesbaswedan dapet amplop langsung dari bu mega berisi tiket jadi capres/cawapres tapi barengan sama @ganjarpranowo. mampus tuh buzzer sama kadrun. hahahaha,Jakarta,negative
2022-11-30 16:33:33+00:00,ervin_larasati,Puan Maharani memastikan Ketua Umum PDIP Megawati Soekarnoputri sudah mengantongi nama calon presiden yang akan diusung PDIP pada Pilpres 2024. https://t.co/oIM3ZQg8jK,Depok,neutral
2022-09-30 13:24:50+00:00,DwiYatmo14,"@tahucampur58 @sobat_anies Anjriit....!! 
ternyata masih ada lg yg diBlock sm @sobat_anies, yaitu @_riverheaven .

 @aniesbaswedan , kenapa buzzermu yg satu ini @sobat_anies selalu ngeBlock jika kalah berargumentasi, bagaimana @aniesbaswedan bisa jadi presiden kalo memelihara buzzer yg lemot nalarnya.?",Jakarta Selatan,negative
2022-11-26 01:32:43+00:00,RudySus29585566,@ChusnulCh__ @NasDem @airlangga_hrt @arsul_sani @ZUL_Hasan Bismillah Anies -Ahy Insyaallah menang pilpres di tahun 2024 ðŸ¤²ðŸ¤²ðŸ¤²,"Yogyakarta, Indonesia",positive
2022-10-30 01:23:38+00:00,RamaRoom,Katanya pak @ganjarpranowo tidak mencalonkan mnjd presiden..kok pencitraannya melebihi presiden...hayooo pak...udh di restuin partai Bpk belom pak @PDI_Perjuangan ..kalo #Psi mah ga maju 2024 pak..kepedean dia..hehehe,Depok,negative
2022-08-31 15:38:22+00:00,abangrofii,"@kdindonesia1 @prabowo @Gerindra Kalau calonnya cuman pak Prabowo vs pak Anies, saya mending milih pak Prabowo. Asalkan beliau harus bener2 selektif milih menteri dan bawahannya nanti.","Jakarta Utara, DKI Jakarta",neutral
2022-04-21 02:40:11+00:00,Uziroki,"Presiden dan Wapres tetap patuh konstitusi. TIDAK ADA penundaan Pemilu atau 3 periode! 

#pemilu2024 #TolakDemoHamasiswa 
#IsuTidakRelevan https://t.co/CyWnBmsTse",Yogyakarta,neutral
2022-04-21 05:47:35+00:00,PrakosoAdmajaya,"Waspadai provokator yang tak ingin negara ini bangkit lebih tinggi lagi.

#aksimahasiswa #aksinasional #kelompokradikal #kelompokanarko #pemilu2024 https://t.co/sNmPtsBAae",jakarta,neutral
2023-01-31 10:43:03+00:00,HermanWSutisna1,"@prabowo @arbainrambey Dua kali berjuang memenangkan Anda dalam pilpres 2014 dan 2019, kini atmosfernya sudah menguap. 2024 momentum terakhir untuk memulihkan reputasi Anda, to be The King Maker, not a player.","DKI Jakarta, Indonesia",neutral
2022-05-31 16:05:50+00:00,arismaya,"Jika mas @aniesbaswedan, biidznillah, jd Presiden RI ke 8 tahun 2024 nanti. Boleh dituliskan harapan2 masyarakat TL ...Ã°Å¸â€˜Â","Tangerang, Banten",neutral
2022-05-27 04:15:37+00:00,PrasetyoHadi28,"..terus bekerja membawa panji-panji Partai @Gerindra mewujudkan cita-cita menjadikan Pak @prabowo sebagai Presiden dan Partai Gerindra menang pada Pemilu 2024!

#prabowo #gerindra #kadergerindra #gerindrakalsel #prasetyohadi #ketuaokkgerindra #dprri #fraksigerindra #jawatengah https://t.co/0Vng1aQpd4","Bandung, Jawa Barat",positive
2022-06-30 23:52:22+00:00,bebek_NKRI,@ganjarpranowo  kawal terus .. rapatkan barisan  jadi presiden 2024,Depok,positive
2022-09-27 02:34:42+00:00,polsight,"""Menurut Wasis, aksi saling sindir yang ditunjukkan masing-masing partai tak membangun kultur demokrasi yang sehat. Sebab kritik-kritik tersebut disampaikan dan bersifat personal.""
. 
. 
. 
#demokrat #pdiperjuangan #pilpres2024 #Pemilu2024 #sindir #sby #megawatisoekarnoputri https://t.co/kXahvuqwYh","Jakarta Pusat, DKI Jakarta",neutral
2022-01-31 00:53:41+00:00,____Tannata,"@democrazymedia Bagaimana pak, jika seandainya yg gugur putra2 kandng Bpak @mohmahfudmd @BinsarLuhut @tni sebagai menhan juga @prabowo ?.Yg doyan jualan radikal radikul mulu @YahyaCStaquf,dan sbgai wapres Ng kong @kyai_marufamin bgm? .apalagi sbgai presiden @jokowi Apakah akan ð—•ð˜‚ð—»ð—´ð—¸ð—®ð—º?!!","Yogyakarta, Indonesia",negative
2022-01-28 00:07:25+00:00,Ambarwa71280965,@KompasTV @Gerindra  marah doang..? @fadlizon  &lt;&lt; bungkam pak @prabowo di lecehkan di depan public..? Tapi Kalau Nyinyir ke Pemerintah paling kenceng padahal pak Prabowo di Muliakan oleh Presiden Jokowi.,Depok,negative
2022-12-31 05:35:23+00:00,naufalyasir29,"@ganjarpranowo Kalo lu jadi presiden jangan2 rumah nenek Mega aja yg lu renovasi wkwkwkw
Bokep bokep kelakuan","Tangerang, Indonesia",negative
2022-05-31 04:37:24+00:00,H4T14K4LN4L42,"Hya saran bagi para kandidat bertarung di capres 2024, @erickthohir @AnisBaswedan @prabowo 
@ganjarpranowo dll
Jika berjiwa nasionalis mghargai dmokrasi fairlah tuk tidak mencalonkan pilpres jika Threshold 20% tak dikembalikan ke 0%, jika lanjut anda bagian dari oligarki sendiri. https://t.co/GdUG8IRd0c",Surabaya,neutral
2022-02-25 13:31:29+00:00,Ajuansyah_putra,Presiden @jokowi harus melaksanakan Pemiu sesuai jadwal tidak usah ikut saran yg dapat merusak prestasi yg telah dicapai.Merupakan hal yg lumrah jika Presiden menyiapkan/merestui Capres berikutnya yg sesuai dengan visi Pak @jokowi. cc @ganjarpranowo @aniesbaswedan @AgusYudhoyono,"Jakarta, Indonesia",neutral
2022-01-31 09:32:19+00:00,benediktus2302,@JatengOpini @ganjarpranowo Pantes banyak yg nggak setuju beliau jadi presiden.. pastinya dari golongan yg suka nilep uang rakyat,Surabaya ,negative
2022-09-27 10:28:01+00:00,fahzoel,"Sangat ramah dan dekat dengan wong cilik ditambah lagi cucu presiden pertama RI.
Sangat layak untuk maju pilpres 2024.

Bismillah jadi komisaris.....",Jakarta,positive
2021-08-02 04:10:26+00:00,kaspito,"#PemiluSerentak2024 | Satu pertanyaan, siapakah pejabat-pejabat pelaksana Gubernur, Walikota/Bupati yg akan ditunjuk oleh Kementerian Dalam Negeri? Dari kalangan manakah mereka akan diambil? Apakah semuanya dipastikan non-partai? https://t.co/QgyEGKbVQj @Dennysiregar7 @kemendagri","Bogor, Jawa Barat",neutral
2022-08-30 23:42:35+00:00,bidik32,@Megatop99 @Soezoelas67 @puanmaharani_ri @ganjarpranowo Yg butuh rakyat parte karna sistem pemilu yg dsepakati rakyat g pernah butuh parte klo sistem pemilu d ubah dgn sistem sekarang ini ja 100% parte butuh rakyat parte tanpa rakyat bisa apa??,Bandung,negative
2022-07-31 15:25:53+00:00,panglima_z,"@papa_loren @LaNyallaAcademy Perlu donk..
Karena ini jadi batasan partai/individual untuk mencalonkan diri dalam pilpres..","Tangerang, Banten",neutral
2022-10-31 04:59:48+00:00,EddySuryant0n0,"@kangdede78 Wuih keren neh, Insya Allah yang jadi presiden ke 8 bang @aniesbaswedan, catat.

@AniesIndonesia 
@JarnasABW 
@Relawananies","Jakarta Selatan, DKI Jakarta",positive
2022-05-31 22:51:39+00:00,RaySudarso,"@ade_adic @JamalBoegis @sandiuno @aniesbaswedan Maju jalan grak, kl maju nyapres ya silahkan kl kalah kayak yg udah udah ya jangan ngambek",Jakarta,neutral
2022-03-31 10:03:13+00:00,ZubaitiningsihS,"@editya77 @AndriHarsa @abah_rey03 @Helmi_Felis @prabowo Dipilih 2x... seriuskah murni pure pilihan rakyat, perasaan byk berita di medsos bgmn cara mereka kumpulkan suara dg cara tdk elegan &amp; tdk scr kesatria.... jangan tutup mata looo dg berita2 saat perhitungan suara hsl pemilu, rakyat tdk bodoh hanya saja mereka tdk punya daya",Depok,negative
