datetime,location,label,text_clean
2022-02-28 00:02:49+00:00,"Jakarta Selatan, DKI Jakarta",positive,semoga ketum partai lain berpikir seperti bu mega ketum perjuangan kembali ke demokrasi pancasila mpr memilih presiden amp menetapkan gbhnpphn insyaallah      setuju  toh dgn cara mpr pilih presiden dari capres
2022-02-21 15:29:17+00:00,"Bogor, Jawa Barat",negative,ri negara lagi pandemi corona ini malah cari orderan eh lupa  pemilu bentar lagi ya
2022-02-27 14:32:21+00:00,"Yogyakarta, Indonesia",negative,brengsek itu presiden
2022-02-27 14:31:01+00:00,Bandung,negative,anying itu presiden ngpa di tag
2022-02-26 11:06:40+00:00,"DKI Jakarta, Indonesia",negative,marufamin   apakah amandemen ke itu akan menjadi pembuka pintu masuk bagi presidenwapres untuk melanggengkan periodesasi jabatannya nah tentu itu jawabannya tergantung dari nafsuhasrat kekuasaaan yg dimiliki oleh presidenwapres yg sedang menjadi penguasa rezim 
2022-02-25 07:25:21+00:00,Bandung,neutral,saya sih setuju sjkarena memang blm ada yg bisa sebaik beliautapi saya sangat mendukung kalau pak  mau beristirahat sajabeliau sdh terlalu lelah utk terus memikirkan negarasdh waktu nya momong cucujan ethes pasti seneng banget ingat lho walikotagubernurpresiden
2022-02-25 11:07:47+00:00,"Yogyakarta, Indonesia",neutral,in my opinion adanya perang rusia vs ukraina akan menaikan elektabilitas bpk  sebagai capres
2022-02-25 09:33:00+00:00,Malang,negative,id hahaha model gini ingin jadi caprespusing gueayo   ri kalian pantas memimpin negeri inijangan undur pilpres
2022-02-23 06:51:07+00:00,"Jakarta, Indonesia",neutral,capresx  wapres    yg jelas dia bkn meong no debat
2022-02-23 00:26:15+00:00,"Tangerang, Banten",neutral,survey litbang kompas  masyarakat puas kinerja pemerintah  parpol  besar pdip gerindra dan demokrat  capres  besar       uzzer pasti bingung survey menujukkan kinerja  memuaskan di lain pihak  jadi favorit capres
2022-02-20 11:50:23+00:00,Jakarta,negative,anakkolong seknasri  gerombolan bani kadrun pengasong khilafah sedang cari boneka buat capres  pengganti  anus bosedan yg diharapkan bisa menjadi bonekanya utk memuluskan kepentingan bani kadrun menjadikan negara khilafah jgn biarkan indonesia dikuasai oleh kelompok radikal
2022-02-19 09:21:39+00:00,Jakarta,positive,mantul pak  sbg menhan yg membeli rafale sehingga cina mendadak mendekati ri kami dukung bpk menjadi capres meneruskan   amp smoga terpilih drpd anies pendukungnya gerombolan radikal puan mengandalkan trah leluhur
2022-03-31 10:31:43+00:00,Bandung,neutral,rey felis  setiap tokoh dlm profil sll disebut siapa orang tuanya lahir mana  tgl lahir sekolah dimana bgmn prestasi sklhnya bgmn masa kecil sd saat terpilih baik dlm kesehariannya organisasipun puncak pencapaian seperti penghargaan yg pernah didptnya seperti presiden sebelumnya
2022-03-31 03:57:37+00:00,Jakarta,negative,jgn egois yg lain juga pgn rasain jadi presiden yakan pak
2022-03-29 20:49:23+00:00,Bandung,neutral,katanya jokowi  periode  kok prabowo presiden  yg betul yg mana sih
2022-03-29 08:08:48+00:00,"Jawa Barat, Indonesia",neutral,balinusa   top prabowo subianto yang konsisten di puncak survei mengindikasikan kemungkinan prabowo subianto untuk jadi presiden nkri  nanti cukup terbuka lebar    prabowo makin dipercaya gerindra naik signifikan menuju indonesia maju
2022-03-29 06:55:42+00:00,"Jakarta Barat, DKI Jakarta",positive,ri udah pantes bgt jadi presiden nih pak
2022-03-29 04:30:17+00:00,"Jakarta, INDONESIA.",neutral,saat kegiatan di bali beberapa waktu lalu sembari menanti bapak presiden hadir di acara aksi afirmasi bangga buatan indonesia berbincang sebentar dengan sahabat saya menteri ri bapak  salam kompak untuk indonesia maju
2022-03-28 23:53:57+00:00,Surabaya,negative,buku sialan itu buktinya sekarang apa dulu ada yng bilang nilai tukar dollar rp  klo jokowi jadi presiden nyatanya sangit
2022-03-28 03:53:09+00:00,"DKI Jakarta, Indonesia",neutral,memang bapak pernah janji apa  kecuali bpk jadi presiden
2022-03-27 23:12:21+00:00,Jakarta Pusat Indonesia ,negative,wong mancla mencle seperti tak punya pendirian  kalo jadi presiden ora apik buat rakyatnyadulu sebelum ikut rezim bangsat ini guwe dukungsetelah ikut noh
2022-03-27 11:03:53+00:00,"Kota Bandung, Jawa Barat",negative,yth bp   sejak bp prabowo masuk dlm kabinet presiden jokowi periode ke masih terdengar kader bapak yg terus menyerang pemerintah amp pro kelompok intoleran bahkan meminta densus dibubarkan kelompok khilafah masih saja demo salam hormat dari rakyat merah putih
2022-03-27 08:24:43+00:00,Jakarta,negative,dokter terawan bisa berkarir di ln drpd di indonesia kontribusi keilmuan beliau tidak dihargai lagi butuh perhatian dari presiden  menhan  presiden ke
2022-03-27 05:47:56+00:00,Jakarta,neutral,hrt  gtlo kalau konsultan tetap yang dari manca negara  asing sebagai pilihan presiden   jadi terkesan ambigu
2022-03-27 04:11:29+00:00,"Jakarta Capital Region, Indone",negative,pak  dasco ada yg ngarepin jabatan juga nih bukan pergantian presiden supaya indonesia jadi lwbih baik tolong dikasih
2022-03-26 14:35:19+00:00,Jakarta,negative,pak   butuh umat islam saat pencalonan presiden dan menghianatinyamana pembelaan anda pada saat umat islam tokoh islam diobok  obok dihina diadu domba seperti sekarang ini
2022-03-31 10:03:13+00:00,Depok,negative,rey felis  dipilih x seriuskah murni pure pilihan rakyat perasaan byk berita di medsos bgmn cara mereka kumpulkan suara dg cara tdk elegan amp tdk scr kesatria jangan tutup mata looo dg berita saat perhitungan suara hsl pemilu rakyat tdk bodoh hanya saja mereka tdk punya daya
2022-03-30 23:29:22+00:00,Bandung,neutral,pak   pak   apakah setuju juga dg penundaan pemilu  atau juga  periode
2022-03-27 11:29:39+00:00,Depok,negative,rosiade l   dukung ketum pak  berat lho nanti di pemilu lebih baik ke   atau calon lain yg kompeten
2022-03-28 08:49:10+00:00,Bandung,negative,biar kalian mikir ps capres abadiselamat tinggal kami tak akan mendukung kalian lagi
2022-03-28 04:44:17+00:00,Jakarta,negative,rosiade semoga kuat jdi capres abadi ya pak   sehat yamgkin mas  mau nemenin   ato jgn mau minta pak  lgi
2022-03-28 03:47:02+00:00,Bandung,negative,rosiade kalo kader lu yg mau tau mau lahwalaupun di bilik belum tentu jg kalo aku mau tiap bulan  jd capres gak bakal pilih lagitobat
2022-03-26 16:18:50+00:00,Bandung,negative,hal keadilan diperjuangkan klu hnya janji doang sih smua orang bisa gw pendukung militan  sejak beliau cawapres hingga capres sangat kecewa melihat ketidakadilan dipertontonkan oleh anak bangsa negeri ini
2022-05-31 06:11:40+00:00,Depok,negative,jadi mentok di pembantu presiden gitu ya 
2022-05-30 01:54:06+00:00,"Kota Semarang, Jawa Tengah",neutral,yang gak suka gak usah kepanasan kala  diteriaki presiden pendukung anies pun gak perlu juga kegeeran  masih segar ingatan kala  dihormati dengan syiaap presidennya tapi toh  yg lanjut jadi presiden
2022-05-29 22:10:35+00:00,Jakarta,negative,ombak    jk   btp       albinsaid mp  bangun narasi sebagus mungkin biar rakyat gak sadar kalo bangunan yang dibangun runtuh dalam waktu sekejap sebelum diresmikan calon presiden kan boleh berbohong yang penting tujuan tercapai
2022-05-28 22:43:36+00:00,"DKI Jakarta, Indonesia",negative,yuntho   pengen banget nagih janji dari orng yg bertopeng kadrun saat pemilu  janji gak akan import  janji gk akan nambah utang  janji gk akan bagi kekuasaan  janji ekonomi diatas   janji  rb tril  janji harga murah  janji asemca  kangen di demo
2022-05-27 04:15:37+00:00,"Bandung, Jawa Barat",positive,terus bekerja membawa panjipanji partai  mewujudkan citacita menjadikan pak  sebagai presiden dan partai gerindra menang pada pemilu
2022-05-26 22:52:52+00:00,Depok,negative,apakah ini ada upaya untuk kepentingan politikmisalnya utk mempengaruhi suara pemilu     gatot
2022-05-29 13:52:46+00:00,"Bandung, Jawa Barat",negative,saran buat para ketum parpol saya lebih sepakat kalau para tokoh elektabilitas tinggi sprti    tidak usah jadikan capres saya lebih setuju caprenya semua dari ketum parpol sprti  hrt
2022-05-23 01:36:46+00:00,Malang,neutral,kewenangan parpol dengan pt kiranya mampu menyaring caprescawapres yg memberi angin kepada kelompok radikal nkri benar harus dijaga parpol yg paling bertanggung jawab jangan sampai neg ini seperti suriah afganistan dan neg lain yg terus bertikai sesama bangsanya sendiri
2022-05-28 07:24:19+00:00,"Surabaya, Jawa Timur",negative,sampai sekarang belum ada nih capres yg menentang mandatory fucksin colek
2022-05-22 17:25:52+00:00,"Yogyakarta, Indonesia",negative,rk   anak buah anda memperburuk citra anda kalau di teruskan percuma anda mencalonkan jd capres kembali gk akan jadi karena pendukung  gk akan mau pilih anda
2022-06-29 09:18:59+00:00,Jakarta,negative,org seperti zonky inilah yg paling berperan dalam kekalahan pak  tiap kali ikut capres tak sedikit yg suka prabowo tp gak suka sama zonky dkk akhirnya lbh memilih lawan capresnya
2022-06-30 11:47:18+00:00,"Bandung, Indonesia",negative,pak  sdh pas menjadi menteri  gak usah pingin jadi presiden  belajarlah dr kenyataan
2022-07-29 04:10:39+00:00,Temanggung-Yogyakarta,negative,udah jd presiden silat saja yg penting ada presidennya daripada capres gagal maning
2022-07-29 00:21:12+00:00,Bandung,negative,tapikan twit gw nyinggung neno pansos biar dapet jatah jabatan ke capres yg didukung  dan itu belum tentu prabowo bukan nyembahnya
2022-07-27 07:49:58+00:00,Tangerang,neutral,yuntho baskoro      baiknya ya cawapres sj buya adik kudu ngalah sama kang masklo terjadi ada pasangan capres cawapres kakak adikjadi catatan sejarah demokrasi indonesia dukung
2022-07-27 00:30:08+00:00,"DKI Jakarta, Indonesia",negative,yeeeeeeeeakhirnya terpilih lagi  capres abadi
2022-07-26 17:10:59+00:00,Bekasi,neutral,sudahlah pak  anda sdh cukup berkontribusi thd negara biarkan tiket capress diberikan kpd  amp dukung beliau beliau akan wujudkan citax anda yaitu negara yg kuat aman amp makmur rakyat nya anda akan dikenang amp sejarah mencatat anda sebagai bapak bangsa
2022-07-26 11:31:36+00:00,Jakarta,neutral,klu tdk suka nggak usah dipilih ngapain jg melarang orang jd capres pasang foto diri sj nggak berani malah mau melarang orang 
2022-07-31 03:54:41+00:00,Bandung,neutral,para tokoh politik calon presiden monggo dengarkan suara rakyatmu  judul isu politik pemilu   video  rakyat    ri
2022-07-29 14:24:26+00:00,Depok,neutral,butuh sosok yg harus memecah belah suara pada setiap pemiluagar tidak terkonsentrasi ke kontestan unggulan
2022-07-27 15:19:04+00:00,"Yogyakarta, Indonesia",positive,koalisi yg sudah kongkrit dan jelas insyaallah menang dipemilu th    fawaid  pkb
2022-07-31 18:45:30+00:00,Malang,neutral,kau bilang apa pun pokoknya pada  nanti yg terpilih jadi presiden tetap orang jawa  atau
2022-07-31 08:28:26+00:00,Bandung,negative,pengen bamget jd presiden boss   kami siap menenggelamkan si boss lagian mana ada pernah presiden si   malah maju cawapres   hari ini deklarasi serentak prabowojokowi digelar ketua sekber yakin indonesia bisa maju    lewat
2022-07-30 01:45:44+00:00,"Depok, Jawa Barat",positive,insya allah seluruh rakyat indonesia mendukung dan memilih beliau bapak prabowo subianto menjadi presiden republik indonesia yang ke  periode    pada pilpres thn  yg akan datang amin ya rabbal alamin  
2022-07-28 03:31:00+00:00,"Kota Tangerang, Banten",negative,yg bilang dia bukan presiden saya siapa emang saya sebagai wni nggak boleh kritik ihhhhhh jahaaaaatttttt
2022-07-27 14:59:43+00:00,Malang,negative,saya dua kali mendukung bapak prabowo jadi presiden indonesiasetelah mengamati dan mengikuti bapak prabowo bergabung ke pak jokowi jadi saya hanya mendukung pak prabowo menjadi presiden silat aja tidak mendukung lagi jadi persiden indonesiakarena hanya mampu jadi presiden silat
2022-07-27 05:37:45+00:00,"Semarang, Jawa Tengah",positive,mas baskoro itu diusung jadi calon presiden atau calon wakil presiden mah tetap cocok menurut saya dari aspek kualitasnya khususnya saat berpidato melebihi
2022-07-27 04:26:15+00:00,Tangerang,negative,waras karena ada janji ekonomi yg meroket lapangan kerja jt berbagai macam kartu sakti mobil ultra canggih esemka ga bagi jabatan ga rangkap jabatan dsb yaaa pak presiden   ehhhh pak menhan  apa kbr pak
2022-07-27 00:31:05+00:00,Surabaya,neutral,lumayanlah yg penting jd presiden jg
2022-07-26 23:20:24+00:00,"Tangerang, Banten",negative,loh ternyata beliau president toh  tak pikir pembantu president
2022-08-31 08:01:15+00:00,Jakarta,positive,mayoritas mata pencaharian rakyat kita adalah petani maka sangat pantas dan layak kedua tokoh nasional ini   utk tampil memimpin bangsa ini di
2022-08-31 08:00:56+00:00,Jakarta,positive,lampung   top nih capres prabowo kalau digabungkan oleh cawapres manapun bisa keluar menjadi pilihan masyarakat   siapapun jadi cawapresnya prabowo tetap teratas unggul karena kerjanya
2022-08-31 07:54:57+00:00,Surabaya,positive,gus muhaimin pemimpin muda lokal rasa interlokal yang enerjik dinamis yg sangat kita butuhkan ketokohannya pemimpin yang mampu melintasi dan menyelesaikan persoalanpersoalan sensitif
2022-08-31 07:54:56+00:00,Jakarta,positive,riau   kenyataan banget capres prabowo jika dipasangkan dgn siapa pun juga berpotensi memenangkan kontestasi    siapapun jadi cawapresnya prabowo tetap teratas unggul karena kerjanya
2022-08-31 23:36:57+00:00,Jakarta,neutral,yuntho seandainya  tau kalau  akan menjadi lawan terberat dia dalam  pilpres mendatang amp dan akhirnya mengalah dan menjadi pembantunya jokowi di kabinet maka prabowo pasti tidak akan menyerahkan dukungan duet jokowi ahok di pilkada  lalu   logikaeson
2022-08-31 17:03:52+00:00,Jakarta,negative,ogah pilih orang gak hoki jadi r satu buang  suara aja jadi kepala rumah tanga aja gagal kok mau mimpin negara mikir dikit crot
2022-08-31 16:39:04+00:00,"Bandung,Indonesia",negative,semoga di  terpilih menjadi presiden pak prabowo sehingga keinginan utk membeli beberapa pesawat tempur senilai triliunan bisa terwujud nyata paling yg nyinyir suatu saat para pengangguran yg sering teriakteriak di medsos dan tidak ada pengaruhnya bagi penduduk indonesia
2022-08-31 15:38:22+00:00,"Jakarta Utara, DKI Jakarta",neutral,kalau calonnya cuman pak prabowo vs pak anies saya mending milih pak prabowo asalkan beliau harus bener selektif milih menteri dan bawahannya nanti
2022-08-31 10:06:31+00:00,Malang       ,negative,arif wo   lu kudu bertanggung jawab dong malah mau nyapres lg
2022-09-30 15:01:09+00:00,Bandung ,neutral,sahsa laaahpak  idolamu yg kau pilih dulu aja udah mengakui kehebatan presidenmu looktpmu masih warga negara indonesia kan mau tidak mausuka tidak sukapak  adalah presidenmu 
2022-09-30 12:33:29+00:00,Tangerang,negative,dari sini sudah bisa dibaca kalau  ga ada pantasnya memimpin indonesia lha jokowi saja yg katanya pinternya diatas prabowo membuat indonesia morat marit kok malah prabowo mau jd presiden  cukup jadilah capres selamanya
2022-09-29 13:55:31+00:00,Jakarta,neutral,pak  sudah lah ckup jd bapak bangsa sj ckup dah bapak bbrp kali gagal jd presiden lbh elok bapak mendukung pak  jd capres sy yakin ktka grndra dmkrat pks dan nasdem gabung d  maka rakyat akan ttp simpati kpd bapak dan
2022-09-29 10:54:43+00:00,Bandung,neutral,belum ada pilihan lain selain pak anies buat  karena beliau yang jujur kerja selesaikan masa kerjanya dan memenuhi janji kampanyenya
2022-09-30 13:31:10+00:00,Jakarta,negative,sudah gagal  kali sebagai capres dan cawapres gerindra riau tetap ngotot usulkan  maju di pilpres  laku ya
2022-09-30 13:04:27+00:00,Jakarta,positive,greywhite   klo prabowo bersedia barpasangan dengan anies baik capres atau wapres dahsatnya
2022-09-30 12:57:01+00:00,"DKI Jakarta, Indonesia",neutral,bekal yg cukup  menjadi pilihan yang paling rasional untuk mengatasi risiko polarisasi dalam pilpres
2022-09-30 12:11:09+00:00,Jakarta,neutral,nunggu    komentar n bikin keputusan tegas biar ga sibuk urus capres n cawapres aja
2022-09-30 16:28:58+00:00,Bandung,negative,sahsa   kl sdh sakit hati susah obatnyakasihan hampir  th menahan sakitdoa kami smg mereka di takdirkan pihak yg kalah sekalipun pilpres 
2022-09-30 15:49:44+00:00,Surabaya,neutral,klo di daerahku org lebih familiar dgn pak  mereka gak kenal ganjar mungkin efek pilpres  kmren jadi org kmpung lebih menyimpan memori capres lawan jokowi kmren bahwa klo ada pilpres lg mereka jelas akan pilih prabowo katanyasemoga   ato  psg capres cwpr
2022-09-30 02:11:42+00:00,Jakarta,neutral, kalau pertahanan nasionalis kita jebol pada pilpres  mimpi indonesia emas  tinggal kenangan dan para pendiri bangsa akan menangis        ri    polri  tni  ad  tnial tniau
2022-10-31 23:32:37+00:00,Jakarta,neutral,cak imin menyapa prabowo dengan sebutan calon presiden capres
2022-10-31 17:50:52+00:00,"DKI Jakarta, Indonesia",neutral,para relawan dengan sepenuh hati siap memenangkan prabowo subianto sebagai presiden ri pada pemilu
2022-10-31 05:56:03+00:00,Surabaya,positive,rosiade  pak  adalah orang yang paling ikhlas kami yakin beliau presiden kita di  bang rosiade
2022-10-31 02:10:24+00:00,"DKI Jakarta, Indonesia",neutral,sayang waktu tidak bisa diputar ulang   sepertinya hampir pasti  jadi presiden eeh salah ketik gagal lagi jadi presiden
2022-10-31 01:23:29+00:00,"Bekasi, Jawa Barat",positive,prabowo presiden
2022-10-31 01:06:16+00:00,Bandung,negative,jokowi jd presiden malah perpecahan seperti dipelihara berhasil dari segi apanya  sudahlah kapok milih anda x milih anda ga berhasil malah anda bergabung direzim plonga plongo ini yg ngakunya macan malah jadi kambing
2022-10-30 17:05:43+00:00,Malangkucecwara,neutral,pkb mimin dari saya dah cukup yadah  x saya pilihsekarang giliran kasih kesempata yg lain ya miminmoga pak ps jdi clon presiden
2022-10-30 13:06:44+00:00,Jakarta,neutral,ws  pkb    kalo sekarang kan presidennya pak jokowi ya ikut keputusan beliau lah 
